鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號四樓之３,24.24,住,,,1080805,土地1建物1車位2,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,203.39,4,2,2,有,有,13750000,71727,坡道平面,47.94,2600000,1.讓渡日期:110年05月03日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPTSMLQJKHHGFBB97DA,93.96,0.0,9.86,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號四樓之５,22.54,住,,,1081126,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,179.28,4,2,2,有,有,12810000,73466,坡道平面,23.97,1400000,預售屋、或土地及建物分件登記案件；,RPUSMLQJKHHGFBB08DA,93.77,0.0,9.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號四樓之１,18.96,住,,,1081130,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,152.51,3,2,2,有,有,10550000,71184,坡道平面,23.97,1400000,預售屋、或土地及建物分件登記案件；,RPVSMLQJKHHGFBB18DA,76.67,0.0,9.16,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號四樓之２,17.69,住,,,1081220,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,143.13,3,2,2,有,有,9720000,69822,坡道平面,23.97,1400000,1.讓渡日期:110年07月22日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPWSMLQJKHHGFBB28DA,72.65,0.0,6.87,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號四樓之３,12.08,住,,,1080704,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,6450000,68182,坡道平面,23.97,1200000,1.讓渡日期:110年02月19日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPXSMLQJKHHGFBB38DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號四樓之５,15.22,住,,,1080721,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,124.5,3,2,2,有,有,8360000,71223,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPOTMLQJKHHGFBB57DA,62.03,0.0,5.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號四樓之６,15.99,住,,,1081228,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,130.37,3,2,2,有,有,8940000,71805,坡道平面,23.97,1300000,1.讓渡日期:110年07月28日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPPTMLQJKHHGFBB67DA,66.06,0.0,5.0,有,
北屯區,房地(土地+建物),臺中市北屯區敦富路２０３號四樓之７,10.38,住,,,1080805,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,76.94,2,1,1,有,有,5480000,71224,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQTMLQJKHHGFBB77DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號四樓之２,12.08,住,,,1080606,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.91,2,1,1,有,有,6380000,67325,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPSTMLQJKHHGFBB97DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號四樓之３,16.84,住,,,1080605,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.51,3,2,2,有,有,8850000,67377,坡道平面,23.97,1200000,1.讓渡日期:108年10月16日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPTTMLQJKHHGFBB08DA,67.83,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號四樓之５,16.92,住,,,1080612,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.48,3,2,2,有,有,8880000,66778,坡道平面,23.97,1300000,1.讓渡日期:110年05月05日2.轉售價格:9200000元正預售屋、或土地及建物分件登記案件；,RPUTMLQJKHHGFBB18DA,67.8,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號四樓之６,12.08,住,,,1080527,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,6300000,66234,坡道平面,23.97,1200000,1.讓渡日期:109年02月19日2.轉售價格:6550000元正預售屋、或土地及建物分件登記案件；,RPVTMLQJKHHGFBB28DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之１,16.92,住,,,1080531,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,8950000,68324,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPXTMLQJKHHGFBB48DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之２,12.08,住,,,1080529,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6380000,67090,坡道平面,23.97,1200000,1.讓渡日期:110年06月16日2.轉售價格:7650000元正預售屋、或土地及建物分件登記案件；,RPOUMLQJKHHGFBB67DA,46.08,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之３,12.08,住,,,1080726,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6380000,67090,坡道平面,23.97,1200000,1.讓渡日期:110年08月06日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPPUMLQJKHHGFBB77DA,46.08,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之５,16.92,住,,,1080708,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,8880000,67893,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPQUMLQJKHHGFBB87DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之６,17.01,住,,,1080603,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,138.38,3,2,2,有,有,8910000,66515,坡道平面,23.97,1300000,1.讓渡日期:110年08月20日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPRUMLQJKHHGFBB97DA,68.4,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之７,12.25,住,,,1080601,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,102.43,2,1,1,有,有,6490000,66148,坡道平面,23.97,1300000,1.讓渡日期:110年01月24日2.轉售價格:7500000元正預售屋、或土地及建物分件登記案件；,RPSUMLQJKHHGFBB08DA,47.02,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之８,12.16,住,,,1080605,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,102.34,2,1,1,有,有,6370000,65969,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPTUMLQJKHHGFBB18DA,46.93,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號四樓之９,17.01,住,,,1080828,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,138.38,3,2,2,有,有,8900000,66428,坡道平面,23.97,1300000,1.讓渡日期:110年06月29日2.轉售價格:10300000元正預售屋、或土地及建物分件登記案件；,RPUUMLQJKHHGFBB28DA,68.4,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號四樓之１,15.05,住,,,1081129,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,123.61999999999999,3,2,2,有,有,8680000,73056,坡道平面,23.97,1400000,1.讓渡日期:110年06月24日2.轉售價格:9560000元正預售屋、或土地及建物分件登記案件；,RPVUMLQJKHHGFBB38DA,62.46,0.0,4.0,有,
北屯區,房地(土地+建物),臺中市北屯區敦富路２０３號五樓之７,10.38,住,,,1080820,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,76.94,2,1,1,有,有,5670000,73694,,0.0,0,1.讓渡日期:109年11月07日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPWWMLQJKHHGFBB68DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號五樓之１,16.92,住,,,1080622,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,9120000,68941,坡道平面,23.97,1300000,1.讓渡日期:109年12月08日2.轉售價格:9600000元正預售屋、或土地及建物分件登記案件；,RPXWMLQJKHHGFBB78DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號五樓之３,16.84,住,,,1080616,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.51,3,2,2,有,有,9150000,69139,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPONNLQJKHHGFBB07DA,67.83,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號五樓之５,16.92,住,,,1081005,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.48,3,2,2,有,有,8460000,63959,坡道平面,23.97,1200000,1.讓渡日期:110年08月13日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPPNNLQJKHHGFBB17DA,67.8,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號五樓之６,12.08,住,,,1080608,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,6240000,66753,坡道平面,23.97,1100000,1.讓渡日期:109年10月22日2.轉售價格:7300000元正預售屋、或土地及建物分件登記案件；,RPQNNLQJKHHGFBB27DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號五樓之７,16.92,住,,,1080612,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,9000000,68953,坡道平面,23.97,1200000,1.讓渡日期:110年07月24日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPRNNLQJKHHGFBB37DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之１,16.92,住,,,1080925,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,9300000,70528,坡道平面,23.97,1300000,1.讓渡日期:110年03月23日2.轉售價格:10500000元正預售屋、或土地及建物分件登記案件；,RPSNNLQJKHHGFBB47DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之２,12.08,住,,,1080618,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6370000,66960,坡道平面,23.97,1200000,1.讓渡日期:109年05月15日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPTNNLQJKHHGFBB57DA,46.08,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之３,12.08,住,,,1080604,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6420000,67608,坡道平面,23.97,1200000,1.讓渡日期:109年08月14日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPUNNLQJKHHGFBB67DA,46.08,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之５,16.92,住,,,1080618,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,9110000,69042,坡道平面,23.97,1300000,1.讓渡日期:110年04月23日2.轉售價格:10200000元正預售屋、或土地及建物分件登記案件；,RPVNNLQJKHHGFBB77DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之６,17.01,住,,,1080909,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,138.38,3,2,2,有,有,8960000,66952,坡道平面,23.97,1300000,1.讓渡日期:109年11月04日2.轉售價格:9530000元正預售屋、或土地及建物分件登記案件；,RPWNNLQJKHHGFBB87DA,68.4,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之７,12.25,住,,,1080701,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,102.43,2,1,1,有,有,6410000,66403,坡道平面,23.97,1200000,1.讓渡日期:110年01月15日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPXNNLQJKHHGFBB97DA,47.02,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之８,12.16,住,,,1080601,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,102.34,2,1,1,有,有,6680000,68649,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPOONLQJKHHGFBB17DA,46.93,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號五樓之９,17.01,住,,,1080823,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,138.38,3,2,2,有,有,9100000,68176,坡道平面,23.97,1300000,1.讓渡日期:109年11月19日2.轉售價格:9400000元正預售屋、或土地及建物分件登記案件；,RPPONLQJKHHGFBB27DA,68.4,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號五樓之１,15.05,住,,,1080925,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,123.61999999999999,3,2,2,有,有,8650000,72755,坡道平面,23.97,1400000,預售屋、或土地及建物分件登記案件；,RPQONLQJKHHGFBB37DA,62.46,0.0,4.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號五樓之２,12.08,住,,,1080705,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,7000000,74026,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPRONLQJKHHGFBB47DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號五樓之５,16.92,住,,,1080831,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,9500000,72489,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPTONLQJKHHGFBB67DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號五樓之６,12.08,住,,,1080611,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.91,2,1,1,有,有,6800000,72784,坡道平面,23.97,1200000,1.讓渡日期:110年08月06日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPUONLQJKHHGFBB77DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０９號五樓之７,12.59,住,,,1080824,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,105.22,2,1,1,有,有,7180000,71138,坡道平面,23.97,1400000,1.讓渡日期:109年10月27日2.轉售價格:7630000元正預售屋、或土地及建物分件登記案件；,RPVONLQJKHHGFBB87DA,48.89,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２１１號五樓之１,16.92,住,,,1080921,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,9700000,73173,坡道平面,23.97,1400000,1.讓渡日期:110年07月18日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPWONLQJKHHGFBB97DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２１１號五樓之２,12.08,住,,,1080620,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,6800000,72727,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPXONLQJKHHGFBB08DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２１１號五樓之３,16.92,住,,,1081126,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.48,3,2,2,有,有,9850000,74443,坡道平面,23.97,1400000,預售屋、或土地及建物分件登記案件；,RPOPNLQJKHHGFBB27DA,67.8,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２１１號五樓之５,16.84,住,,,1080730,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.51,3,2,2,有,有,9480000,72045,坡道平面,23.97,1300000,1.讓渡日期:110年07月24日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPPPNLQJKHHGFBB37DA,67.83,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２１１號五樓之７,16.92,住,,,1080925,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,9550000,72931,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPRPNLQJKHHGFBB57DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號六樓之１,28.15,住,,,1080831,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,232.41,4,2,2,有,有,15950000,73454,坡道平面,47.94,2400000,預售屋、或土地及建物分件登記案件；,RPSPNLQJKHHGFBB67DA,111.04,0.0,12.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號六樓之２,26.45,住,,,1080921,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,208.44,4,2,2,有,有,15280000,75514,坡道平面,23.97,1350000,預售屋、或土地及建物分件登記案件；,RPTPNLQJKHHGFBB77DA,111.04,0.0,12.28,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號六樓之３,22.54,住,,,1080719,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,179.42,4,2,2,有,有,12780000,73850,坡道平面,23.97,1300000,1.讓渡日期:110年06月23日2.轉售價格:14300000元正預售屋、或土地及建物分件登記案件；,RPUPNLQJKHHGFBB87DA,93.96,0.0,9.86,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０１號六樓之５,24.24,住,,,1080619,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,203.25,4,2,2,有,有,13750000,73080,坡道平面,47.94,2400000,1.讓渡日期:110年08月20日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPVPNLQJKHHGFBB97DA,93.77,0.0,9.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號六樓之１,18.96,住,,,1080723,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,152.51,3,2,2,有,有,10600000,71573,坡道平面,23.97,1400000,1.讓渡日期:110年07月27日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPWPNLQJKHHGFBB08DA,76.67,0.0,9.16,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號六樓之２,17.69,住,,,1081205,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,143.13,3,2,2,有,有,9700000,70493,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPXPNLQJKHHGFBB18DA,72.65,0.0,6.87,有,
北屯區,房地(土地+建物),臺中市北屯區敦富路２０３號六樓之３,10.38,住,,,1080706,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,77.0,2,1,1,有,有,5650000,73377,,0.0,0,1.讓渡日期:109年08月12日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPOQNLQJKHHGFBB37DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號六樓之５,15.22,住,,,1080909,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,124.5,3,2,2,有,有,8650000,73113,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPPQNLQJKHHGFBB47DA,62.03,0.0,5.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號六樓之６,15.99,住,,,1081128,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,130.37,3,2,2,有,有,9200000,74248,坡道平面,23.97,1300000,預售屋、或土地及建物分件登記案件；,RPQQNLQJKHHGFBB57DA,66.06,0.0,5.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０３號六樓之７,12.08,住,,,1080811,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.91,2,1,1,有,有,6550000,69535,坡道平面,23.97,1200000,預售屋、或土地及建物分件登記案件；,RPRQNLQJKHHGFBB67DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號六樓之１,16.92,住,,,1080530,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,9050000,69206,坡道平面,23.97,1200000,1.讓渡日期:109年05月25日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPSQNLQJKHHGFBB77DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號六樓之２,12.08,住,,,1080701,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.91,2,1,1,有,有,6430000,67975,坡道平面,23.97,1200000,1.讓渡日期:110年08月13日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPTQNLQJKHHGFBB87DA,46.11,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號六樓之５,16.92,住,,,1080603,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.48,3,2,2,有,有,9080000,67659,坡道平面,23.97,1400000,預售屋、或土地及建物分件登記案件；,RPVQNLQJKHHGFBB08DA,67.8,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號六樓之６,12.08,住,,,1080701,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,100.97,2,1,1,有,有,6010000,62468,坡道平面,23.97,1200000,1.讓渡日期:109年11月04日2.轉售價格:7400000元正預售屋、或土地及建物分件登記案件；,RPWQNLQJKHHGFBB18DA,46.17,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０５號六樓之７,16.92,住,,,1080529,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,9000000,68069,坡道平面,23.97,1300000,1.讓渡日期:109年11月16日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPXQNLQJKHHGFBB28DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號六樓之１,16.92,住,,,1080705,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,137.4,3,2,2,有,有,9180000,69470,坡道平面,23.97,1300000,1.讓渡日期:109年03月30日2.轉售價格:9480000元正預售屋、或土地及建物分件登記案件；,RPORNLQJKHHGFBB47DA,67.72,0.0,7.91,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號六樓之２,12.08,住,,,1080605,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6390000,67219,坡道平面,23.97,1200000,1.讓渡日期:110年04月29日2.轉售價格:7350000元正預售屋、或土地及建物分件登記案件；,RPPRNLQJKHHGFBB57DA,46.08,0.0,5.32,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路２０７號六樓之３,12.08,住,,,1080529,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110112,101.18,2,1,1,有,有,6440000,67867,坡道平面,23.97,1200000,1.讓渡日期:109年08月11日2.此申報總價為原始買賣合約價預售屋、或土地及建物分件登記案件；,RPQRNLQJKHHGFBB67DA,46.08,0.0,5.32,有,
