鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十三樓之７,4.3,商,,,1090808,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,68.61,2,2,1,有,有,5580000,81329,,0.0,0,含裝潢費680000元；預售屋、或土地及建物分件登記案件；,RPPOMLOKLHHGFAE37DA,38.51,2.12,4.47,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十二樓之２,4.26,商,,,1090726,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,5660000,85823,,0.0,0,含裝潢費680000元；預售屋、或土地及建物分件登記案件；,RPQOMLOKLHHGFAE47DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號二樓之５,4.57,商,,,1090828,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,73.49,2,2,1,有,有,4750000,64635,,0.0,0,預售屋、或土地及建物分件登記案件；,RPROMLOKLHHGFAE57DA,39.92,2.84,5.68,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號四樓之２,4.26,商,,,1090221,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,5220000,79151,,0.0,0,含裝潢費690000元；預售屋、或土地及建物分件登記案件；,RPTOMLOKLHHGFAE77DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１９３之１０號七樓之１,8.41,商,,,1090409,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,130.2,3,1,2,有,有,7820000,71997,升降平面,41.03,1400000,預售屋、或土地及建物分件登記案件；,RPUOMLOKLHHGFAE87DA,52.64,0.0,5.0,有,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１９３之１０號十五樓之１,8.41,商,,,1090918,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,130.2,3,1,2,有,有,8310000,76035,升降平面,41.03,1530000,預售屋、或土地及建物分件登記案件；,RPVOMLOKLHHGFAE97DA,52.64,0.0,5.0,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十二樓之３,3.34,商,,,1071206,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,53.6,2,1,1,有,有,3680000,68657,,0.0,0,預售屋、或土地及建物分件登記案件；,RPPPMLNKLHHGFAE37DA,31.62,1.99,1.74,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十樓之１,5.76,商,,,1071220,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,89.18,3,1,2,有,有,6380000,71541,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLNKLHHGFAE67DA,52.64,0.0,5.0,有,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１９３之１０號十二樓之１,8.41,商,,,1080308,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,130.2,3,1,2,有,有,8020000,73119,升降平面,41.03,1500000,預售屋權利轉售，本案權利人向原買方繼受預售房地買賣契約。預售屋、或土地及建物分件登記案件；,RPVNMLNKLHHGFAE77DA,52.64,0.0,5.0,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號六樓之２,4.26,商,,,1080116,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,4680000,70963,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLNKLHHGFAE87DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號八樓之２,4.26,商,,,1091020,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,4880000,73995,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLNKLHHGFAE17DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十樓之２,4.26,商,,,1090303,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,4700000,71266,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQOMLNKLHHGFAE37DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１９３之１０號九樓之２,5.29,商,,,1090406,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,81.96000000000001,2,2,1,有,有,5570000,70811,升降機械,16.01,900000,預售屋權利轉售，讓渡日期:110年10月5日，權利買賣契約成交價格620萬元整。預售屋、或土地及建物分件登記案件；,RPROMLNKLHHGFAE47DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路１９３之１０號十一樓之２,5.29,商,,,1090822,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,81.96000000000001,2,2,1,有,有,5690000,73389,升降機械,16.01,850000,預售屋權利轉售，讓渡日期:110年6月8日，權利買賣契約成交價格578萬元整。預售屋、或土地及建物分件登記案件；,RPSOMLNKLHHGFAE57DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十三樓之２,4.26,商,,,1090915,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,5510000,83548,,0.0,0,含裝潢費650000元；預售屋、或土地及建物分件登記案件；,RPTOMLNKLHHGFAE67DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號十四樓之２,4.26,商,,,1091021,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,5530000,83851,,0.0,0,預售屋權利讓渡，權利人向第三人繼受預售房地權利買賣契約。含裝潢費690000元；預售屋、或土地及建物分件登記案件；,RPUOMLNKLHHGFAE77DA,39.91,0.0,2.71,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號二樓之３,3.34,商,,,1080425,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,53.6,2,1,1,有,有,3400000,63433,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLNKLHHGFAE87DA,31.62,1.99,1.74,有,
前金區,房地(土地+建物),高雄市前金區七賢二路１９３之１０號三樓之２,4.26,商,,,1091021,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1101230,65.94999999999999,2,2,1,有,有,4540000,68840,,0.0,0,預售屋權利轉售，本案權利人向原買方繼受預售房地權利買賣契約。預售屋、或土地及建物分件登記案件；,RPRNMLLKLHHGFAE17DA,39.91,0.0,2.71,有,
鼓山區,房地(土地+建物),高雄市鼓山區九如四路１２９７巷９號,53.0,住,,,1110224,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0700109,111.4,3,2,3,有,無,5500000,49372,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPXNMLLKLHHGFAE77DA,111.4,0.0,0.0,無,0136
鼓山區,房地(土地+建物),高雄市鼓山區鼓山三路５０巷２１之３號,39.26,住,,,1110214,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660413,84.9,3,2,1,有,無,3100000,36514,,0.0,0,,RPSOMLLKLHHGFAE37DA,84.9,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區明華路２４５號七樓,7.11,商,,,1110212,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,100.59,3,2,2,有,有,5200000,51695,,0.0,0,本屋以現況交屋，賣方已折價，買方同意賣方就本標的不須負擔滲漏水等物之瑕疵擔保責任。含傢俱設備費；,RPRNMLLLLHHGFAE27DA,67.95,1.03,6.96,有,
鼓山區,房地(土地+建物),高雄市鼓山區中華一路３７９巷４號,75.0,住,,,1101216,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0741127,134.9,4,2,2,有,無,22687500,168180,,0.0,0,,RPVOMLSKLHHGFAE38DA,121.68,6.5,6.72,無,
鼓山區,土地,鼓中段二小段161地號,43.0,住,,,1110206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1623000,37744,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPPMLSKLHHGFAE87DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物),高雄市鼓山區中華一路３７９巷３號,75.0,住,,,1101216,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0741127,134.9,4,2,2,有,無,22687500,168180,,0.0,0,,RPWNMLSKLHHGFAE38DA,121.68,6.5,6.72,無,
鼓山區,房地(土地+建物),高雄市鼓山區中華一路３７９巷１號,65.0,住,,,1101216,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0741127,134.9,4,2,2,有,無,19662500,145756,,0.0,0,,RPXNMLSKLHHGFAE48DA,121.68,6.5,6.72,無,
鼓山區,房地(土地+建物),高雄市鼓山區龍德路３４９號六樓,9.34,商,,,1110208,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950203,100.4,3,2,2,有,有,9500000,94622,,0.0,0,含裝潢費；含傢俱設備費；陽台外推；,RPOPMLQKLHHGFAE57DA,53.31,0.0,19.06,有,0137
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號十五樓之１,7.74,商,,,1100113,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,119.79,3,1,2,有,有,9940000,81286,坡道平面,23.34,2100000,,RPSNMLMLJHHGFBE37DA,52.87,4.72,4.11,有,
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號十五樓之５,5.43,商,,,1100310,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,84.13999999999999,2,1,1,有,有,6930000,76870,坡道機械,12.2,1400000,,RPUOMLMLJHHGFBE67DA,40.02,1.37,4.52,有,
新興區,房地(土地+建物),高雄市新興區復興二路２１７號八樓之８,4.34,商,,,1090219,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,67.05,2,1,1,有,有,5000000,74571,,0.0,0,,RPXNMLOKJHHGFBE97DA,37.54,1.56,3.72,有,
新興區,房地(土地+建物),高雄市新興區復興二路２１７號四樓之２,6.53,商,,,1090918,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,101.03,3,1,2,有,有,7630000,75522,,0.0,0,,RPTNMLPKJHHGFBE67DA,55.14,5.02,4.36,有,
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號二樓之１,7.03,商,,,1090928,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,108.89,3,1,2,有,有,8200000,71362,坡道機械,12.2,1300000,,RPPRMLKLJHHGFBE27DA,52.87,4.72,4.11,有,
新興區,房地(土地+建物),高雄市新興區復興二路２１７號七樓之３,4.67,商,,,1090817,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,72.2,2,1,1,有,有,5250000,72715,,0.0,0,,RPUNMLSJJHHGFBE97DA,40.02,1.54,4.52,有,
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號十二樓之２,7.88,商,,,1091123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,122.06,3,1,2,有,有,9820000,76908,坡道平面,21.03,2050000,,RPRPMLKLJHHGFBE27DA,55.14,5.02,4.36,有,
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號十四樓之５,5.43,商,,,1100423,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,84.13999999999999,2,1,1,有,有,7200000,79233,其他,12.2,1500000,,RPTPMLKLJHHGFBE47DA,40.02,1.37,4.52,有,
新興區,房地(土地+建物)+車位,高雄市新興區復興二路２１７號九樓之７,6.51,商,,,1090224,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110114,100.96000000000001,2,1,2,有,有,7980000,75259,坡道機械,12.2,1300000,,RPOOMLLLJHHGFBE96DA,49.7,2.83,4.14,有,
苓雅區,房地(土地+建物),高雄市苓雅區青年一路２４號七樓,15.37,住,,,1110211,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770212,127.36000000000001,3,2,2,有,有,7500000,58888,,0.0,0,其他增建；,RPUOMLLKKHHGFBE57DA,93.71,0.0,10.47,有,
苓雅區,房地(土地+建物),高雄市苓雅區復興二路２０號１６樓之６,3.22,商,,,1110304,土地1建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850920,33.01,1,1,1,有,有,1970000,59679,,0.0,0,含傢俱設備費；,RPWOMLRJLHHGFBE38DA,20.84,0.0,3.93,有,0138
苓雅區,房地(土地+建物),高雄市苓雅區廣東二街７７巷３６之３號,36.74,住,,,1110218,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690110,97.23,3,2,2,有,無,3470000,35689,,0.0,0,陽台未登記,RPSOMLKKLHHGFBE37DA,97.23,0.0,0.0,無,0139
新興區,房地(土地+建物),高雄市新興區中正四路６５號五樓之１１,3.65,商,,,1110309,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890304,41.31,1,0,1,有,無,2500000,60518,,0.0,0,,RPVNMLKKLHHGFBE57DA,23.48,0.0,5.48,無,
苓雅區,土地,五權段531地號,22.53,住,,,1110308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,142033,,0.0,0,本件土地交易為祖母與孫子間之買賣.親友、員工、共有人或其他特殊關係間之交易；,RPQPMLLKLHHGFBE37DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多二路９號十九樓之５,12.99,都市：其他:第二種特定商業專用區,,,1110218,土地2建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1100825,145.32,3,2,2,有,有,10780000,74181,坡道平面,20.63,0,,RPQOMLPKLHHGFBE67DA,63.4,3.63,13.01,有,0140
苓雅區,房地(土地+建物),高雄市苓雅區武嶺街１００巷３號四樓,29.64,都市：其他:第二種特定商業專用區,,,1110210,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760817,119.72,3,2,2,有,無,4110000,34330,,0.0,0,,RPQNMLSKLHHGFBE87DA,92.25,0.0,13.23,無,0141
苓雅區,房地(土地+建物),高雄市苓雅區興中一路９８巷２４之５號,21.19,住,,,1110206,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0671111,72.23,3,2,1,有,有,5220000,72269,,0.0,0,其他增建；,RPPNMLLLLHHGFBE17DA,72.23,0.0,0.0,有,
苓雅區,房地(土地+建物),高雄市苓雅區七賢一路１２１號三樓之８,4.92,商,,,1110227,土地1建物1車位0,三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土構造,1070911,91.39,2,1,1,有,有,7750000,84801,,0.0,0,,RPSNMLMLLHHGFBE57DA,45.28,3.75,10.55,有,0142
前鎮區,房地(土地+建物),高雄市前鎮區明道路１３７巷８號,69.61,住,,,1110221,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1101015,313.33,7,2,7,有,無,19000000,60639,,0.0,0,,RPSOMLMJLHHGFCE57DA,283.56,0.0,29.77,有,
小港區,房地(土地+建物),高雄市小港區高松路７之１９號,131.27,住,,,1110108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土,1090520,257.38,4,3,5,有,無,16500000,64108,,0.0,0,,RPPPMLRJLHHGFCE87DA,240.64,0.0,16.74,無,
前鎮區,房地(土地+建物),高雄市前鎮區和誠街７巷１２號,92.97,住,,,1110210,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0660304,165.1,5,2,3,有,無,8500000,51484,,0.0,0,其他增建；,RPRPMLMLKHHGFCE67DA,165.1,0.0,0.0,無,
前鎮區,房地(土地+建物),高雄市前鎮區沱江街１４１號五樓,3.95,住,,,1110215,土地2建物1車位0,五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860527,81.52,2,2,1,有,有,5100000,62561,,0.0,0,含傢俱設備費；,RPUPMLRJLHHGFCE38DA,55.67,0.0,5.8,有,
前鎮區,房地(土地+建物),高雄市前鎮區德昌路６６號,77.9,住,,,1110121,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土,1101101,235.43,5,2,5,有,無,19500000,82827,,0.0,0,,RPWOMLTJLHHGFCE68DA,222.57,0.0,12.86,無,
小港區,房地(土地+建物),高雄市小港區山明路１６８號二樓之２,13.39,住,,,1110109,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041106,90.13,2,1,1,有,有,5500000,61023,,0.0,0,,RPOPMLTJLHHGFCE97DA,55.0,1.87,5.92,有,0143
前鎮區,房地(土地+建物),高雄市前鎮區英德橫巷３７號四樓,31.4,都市：其他:道路用地,,,1110214,土地2建物1車位0,四層，電梯樓梯間,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0781004,118.6,3,2,2,有,無,4000000,33727,,0.0,0,含傢俱設備費；含土地增值稅或其他稅費；含地政士服務費；其他；,RPUPMLLKLHHGFCE87DA,95.91,0.0,12.23,無,0144
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路３４５號四樓,4.41,商,,,1110307,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941228,49.11,2,1,1,有,有,2200000,44797,坡道機械,5.36,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLPKLHHGFCE57DA,28.16,0.27,1.36,有,0145
小港區,房地(土地+建物),高雄市小港區崇明街１３９之２號,14.6,住,,,1110127,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690417,46.45,3,2,1,有,無,1500000,32293,,0.0,0,,RPSNMLQKLHHGFCE97DA,46.45,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區沿海一路４６５號,85.0,住,,,1110112,土地1建物1車位0,全,四層,透天厝,其他,鋼筋混凝土造,0701030,254.71,6,3,5,有,無,7000000,27482,,0.0,0,因屋況問題賣方已相當折價與買方其他增建；,RPUNMLSKLHHGFCE38DA,241.5,3.25,9.96,無,
小港區,房地(土地+建物),高雄市小港區高鳳路４５９巷１弄９號七樓,10.48,住,,,1110220,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,104.31,3,2,2,有,有,4320000,41415,,0.0,0,,RPPNMLLLLHHGFCE27DA,71.71,0.0,8.96,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中華五路７５８號十二樓,37.63,住,,,1110302,土地1建物1車位2,十二層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,1000622,351.0,4,2,2,有,有,33880000,96524,坡道平面,57.81,0,本買賣標的物成交價為新台幣參仟參佰捌拾捌萬，其中土地價格為貳仟貳佰零貳萬貳仟元整，建物價格為壹仟壹佰捌拾伍萬捌仟元整。含裝潢費；含傢俱設備費；,RPVOMLRKLHHGFCE48DA,170.8,5.36,17.12,有,0146
小港區,房地(土地+建物),高雄市小港區小港路１４２巷３弄３號,79.0,住,,,1110223,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0641225,142.79,2,2,3,有,無,7500000,52525,,0.0,0,本案件賣方賣清.,RPRPMLQKLHHGFCE08DA,142.79,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區中安路９２７號,20.85,住,,,1110104,土地1建物1車位0,一層，二層，三層,十九層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830629,209.41,3,2,3,有,有,8800000,42023,,0.0,0,,RPSNMLLLLHHGFCE57DA,157.51,3.6,9.59,有,0147
前鎮區,房地(土地+建物),高雄市前鎮區和平二路１９３號六樓之３,8.88,商,,,1110222,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750605,95.49,3,2,1,有,有,6100000,63881,,0.0,0,有裝潢,RPTOMLLLLHHGFCE77DA,68.29,0.0,7.07,有,0148
三民區,房地(土地+建物),高雄市三民區克武路１５８之４號,36.07,住,,,1110218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690110,102.42,3,2,2,有,無,2900000,28315,,0.0,0,,RPVOMLMLKHHGFDE08DA,95.38,0.0,7.04,無,0149
三民區,房地(土地+建物)+車位,高雄市三民區義華路３９５號九樓,12.69,商,,,1110223,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900322,139.7,3,2,2,有,有,6300000,45097,坡道平面,23.13,0,,RPOOMLNLKHHGFDE47DA,77.25,2.29,8.63,有,
三民區,房地(土地+建物),高雄市三民區天津街７５巷２９之１號,20.0,住,,,1110223,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0560416,52.34,2,2,1,有,無,3700000,70692,,0.0,0,,RPSOMLNLKHHGFDE87DA,41.02,0.0,0.0,無,0150
三民區,房地(土地+建物),高雄市三民區大豐一路４５１巷８４號,59.0,住,,,1110216,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0751229,133.08,5,2,2,有,無,9000000,67628,,0.0,0,頂樓加蓋；其他增建；,RPWOMLMJLHHGFDE08DA,122.46,0.0,10.62,無,
三民區,房地(土地+建物)+車位,高雄市三民區九如一路４４６號八樓,11.67,住,,,1110209,土地2建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790927,162.85999999999999,3,2,2,有,有,8500000,52195,坡道平面,0.0,0,含裝潢費；含傢俱設備費；,RPPNMLOJLHHGFDE47DA,91.31,1.74,10.02,有,0151
三民區,房地(土地+建物)+車位,高雄市三民區覺民路２８５巷３２號十四樓,12.2,住,,,1110304,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,116.64,2,2,1,有,有,6800000,57319,坡道平面,25.92,1600000,,RPVPMLOJLHHGFDE28DA,48.87,4.24,5.92,有,0152
三民區,房地(土地+建物),高雄市三民區建國三路４６巷３號四樓之９及建國三路４６巷３號四樓之２,16.34,商,,,1110130,土地1建物2車位0,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0700130,68.35,2,1,1,有,有,3200000,46818,,0.0,0,本標的陽台、天花板、外牆、窗框目前有滲漏水情形，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範滲漏水瑕疵保固之責任。陽台外推；,RPQNMLRJLHHGFDE87DA,66.55,0.0,1.8,有,
三民區,房地(土地+建物),高雄市三民區建工路３６３巷１７號三樓,24.27,都市：其他:第二種特定商業專用區,,,1110216,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661109,56.47,2,1,1,有,無,2000000,35417,,0.0,0,,RPSOMLRJLHHGFDE18DA,56.47,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區鼎華路２２２號四樓,10.17,商,,,1110209,土地1建物1車位0,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951207,116.12,3,2,2,有,有,7200000,62005,,0.0,0,本標的目前主臥和浴室連接牆面、主臥右方連接外牆牆面處、另一浴室與客廳連接地板處有屋況問題情形，白蟻防治部分買方也接受自行修繕，買方同意自行修復並負擔修繕所需費用，賣方已折讓價金，依現況點交給買方，賣方不負民法規範滲漏水瑕疵保固之責任。陽台外推；,RPQOMLOKKHHGFDE67DA,63.58,2.1,13.51,有,
三民區,房地(土地+建物),高雄市三民區建工路６２９號五樓,24.01,都市：其他:第二種特定商業專用區,,,1110213,土地2建物1車位0,五層，六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880721,187.73,6,2,3,有,有,10350000,55132,,0.0,0,夾層；,RPUOMLOKKHHGFDE08DA,124.26,0.0,14.19,有,
三民區,房地(土地+建物),高雄市三民區建國三路２９７號六樓之４,2.66,商,,,1110309,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831101,33.61,1,1,1,有,有,1210000,36001,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLTJLHHGFDE88DA,22.88,0.96,0.0,有,0153
三民區,房地(土地+建物),高雄市三民區吉林街１２１巷１號,78.0,住,,,1110127,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0750818,214.04,4,2,4,有,無,6096720,28484,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLLKLHHGFDE97DA,190.52,0.0,23.52,無,
三民區,土地,三塊厝段1244-7地號,42.0,都市：其他:道路用地,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,661500,15750,,0.0,0,,RPTPMLOKLHHGFDE18DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區建工路２６６號,26.08,都市：其他:第二種特定商業專用區,,,1110302,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681128,71.56,3,1,2,有,無,6300000,88038,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLSJLHHGFDE28DA,71.56,0.0,0.0,無,0154
三民區,房地(土地+建物),高雄市三民區民族巷１２之１號十五樓,6.07,商,,,1110125,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960604,83.53,2,1,1,有,有,6200000,74225,,0.0,0,含傢俱設備費；,RPQOMLPKLHHGFDE87DA,51.16,2.74,6.99,有,
